Type ID Pre_TimeOffset
ED 1304 -2.784642
ED 1305 -1.619732
ED 1306 -0.604336
ED 1307 2.265991
ED 1308 3.537724
ED 1309 -1.385699
ED 1310 -4.141326
ED 1311 2.019779
ED 1312 2.331247
ED 1313 5.468289
ED 1314 -3.012802
ED 1315 3.039752
ED 1316 -2.144931
ED 1317 0.174303
ED 1318 -2.300358
ED 1319 -0.477018
ED 1320 3.281290
ED 1321 3.682973
ED 1322 3.048621
ED 1323 -0.911519
ED 1324 0.790939
ED 1325 -0.648570
ED 1326 0.677757
ED 1327 -0.946110
ED 1328 1.502771
ED 1329 4.384493
ED 1330 2.875800
ED 1331 3.089218
ED 1332 3.113578
ED 1333 0.377681
ED 1334 -2.815413
ED 1335 -1.872431
ED 1336 0.819046
ED 1337 1.362780
ED 1338 -1.033674
ED 1339 0.336084
ED 1340 -2.601250
ED 1341 -3.269155
ED 1342 -3.016133
ED 1343 -2.444352
ED 1344 -5.914949
ED 1345 0.179598
ED 1346 0.379592
ED 1347 -0.096210
ED 1348 1.215291
ED 1349 -1.844044
ED 1350 2.870846
ED 1351 3.908233
ED 1352 -2.377930
ED 1353 2.501415
ED 1354 3.653967
ED 1355 -0.059536
ED 1356 0.036617
ED 1357 2.478380
ED 1358 3.475591
ED 1359 -0.290536
ED 1360 -0.670203
ED 1361 1.347587
ED 1362 -2.189516
ED 1363 -2.388931
ED 1364 2.414466
ED 1365 -1.123986
ED 1366 -0.921869
ED 1367 -3.497790
ED 1368 -3.468750
ED 1369 2.030871
ED 1370 1.788199
ED 1371 -1.593629
ED 1372 7.376562
ED 1373 -1.098258
ED 1374 -1.128073
ED 1375 2.159674
ED 1376 -2.065945
ED 1377 0.548694
ED 1378 0.154510
ED 1379 -3.029063
ED 1380 -0.048251
ED 1381 3.577933
ED 1382 -1.208162
ED 1383 -0.719256
ED 1384 0.248668
ED 1385 -1.049020
ED 1386 2.163640
ED 1387 0.449451
ED 1388 0.852679
ED 1389 -2.116456
ED 1390 2.904399
ED 1391 -0.727311
ED 1392 3.857510
ED 1393 -1.350376
ED 1394 0.852479
ED 1395 -1.403328
ED 1396 0.591658
ED 1397 0.561925
ED 1398 0.000053
ED 1399 -0.515488
ED 1400 0.443078
ED 1401 2.901844
ED 1402 -0.962876
ED 1403 -2.536175
ED 1404 1.988509
ED 1405 -3.929699
ED 1406 -2.518090
ED 1407 -1.291794
ED 1408 -2.840940
ED 1409 1.091560
ED 1410 1.895865
ED 1411 5.408385
ED 1412 2.097597
ED 1413 3.074581
ED 1414 2.192636
ED 1415 4.652360
ED 1416 4.474045
ED 1417 -2.489162
ED 1418 5.182157
ED 1419 2.144148
ED 1420 -3.564022
ED 1421 -0.425370
ED 1422 3.674792
ED 1423 1.842817
ED 1424 2.230394
ED 1425 4.756862
ED 1426 -0.889462
ED 1427 6.975659
ED 1428 2.839860
ED 1429 -2.316253
ED 1430 -0.599346
ED 1431 1.755033
ED 1432 -2.296983
ED 1433 3.307270
ED 1434 7.382753
ED 1435 1.065171
ED 1436 -2.449788
ED 1437 -0.933976
ED 1438 3.580077
ED 1439 -2.047121
ED 1440 -0.203248
ED 1441 -1.192784
ED 1442 -0.318264
ED 1443 3.542906
ED 1444 1.286329
ED 1445 4.149721
ED 1446 -0.573577
ED 1447 2.654013
ED 1448 -2.462281
ED 1449 -1.578589
ED 1450 4.942390
ED 1451 2.785029
ED 1452 -4.400917
ED 1453 -4.043901
ED 1454 -3.032174
ED 1455 5.017411
ED 1456 2.756560
ED 1457 -2.332807
ED 1458 -4.003214
ED 1459 2.305671
ED 1460 -1.521235
ED 1461 -3.826856
ED 1462 -4.550061
ED 1463 2.053002
ED 1464 -1.945137
ED 1465 -3.514917
ED 1466 0.667334
ED 1467 2.362210
ED 1468 -3.595207
ED 1469 -0.738726
ED 1470 -0.677322
ED 1471 -0.262557
ED 1472 -2.342983
ED 1473 1.672759
ED 1474 1.177675
ED 1475 -2.200857
ED 1476 3.745221
ED 1477 -3.764418
ED 1478 0.228728
ED 1479 -1.310298
ED 1480 0.242376
ED 1481 -5.340169
ED 1482 4.761376
ED 1483 2.777391
ED 1484 -4.569507
ED 1485 0.886947
ED 1486 0.276868
ED 1487 -3.471614
ED 1488 0.818093
ED 1489 -0.124553
ED 1490 4.077015
ED 1491 -3.939294
ED 1492 2.263899
ED 1493 0.872813
ED 1494 -0.502638
ED 1495 -0.453764
ED 1496 6.404304
ED 1497 1.859836
ED 1498 -1.115188
ED 1499 -3.162914
ED 1500 1.026570
ED 1501 0.641657
ED 1502 3.970894
ED 1503 2.321357
ED 1504 1.556025
ED 1505 -1.739759
ED 1506 7.769537
ED 1507 1.115137
ED 1508 -0.851619
ED 1509 6.997078
ED 1510 -0.268450
ED 1511 0.423795
ED 1512 0.737097
ED 1513 1.023662
ED 1514 -4.276464
ED 1515 -1.080982
ED 1516 0.164233
ED 1517 -1.503846
ED 1518 -5.079523
ED 1519 -1.933803
ED 1520 0.161686
ED 1521 0.647531
ED 1522 -0.138988
ED 1523 1.898918
ED 1524 1.631765
ED 1525 0.593105
ED 1526 7.489650
ED 1527 4.396904
ED 1528 1.004932
ED 1529 -3.976151
ED 1530 2.314449
ED 1531 4.281297
ED 1532 -0.013524
ED 1533 3.244476
ED 1534 2.040495
ED 1535 -1.638550
ED 1536 -0.090052
ED 1537 4.468269
ED 1538 3.475567
ED 1539 -0.539829
ED 1540 -0.071507
ED 1541 -4.904513
ED 1542 -4.374974
ED 1543 -0.493918
ED 1544 0.625771
ED 1545 -3.664495
ED 1546 1.714530
ED 1547 -3.963510
ED 1548 2.267314
ED 1549 1.346032
ED 1550 -4.636817
ED 1551 3.977743
ED 1552 5.993213
ED 1553 0.779870
ED 1554 1.183605
ED 1555 -0.755826
ED 1556 -3.041928
ED 1557 -1.639585
ED 1558 4.275502
ED 1559 3.026234
ED 1560 -1.242507
ED 1561 -4.042076
ED 1562 -0.403989
ED 1563 0.569447
ED 1564 1.952552
ED 1565 4.748481
ED 1566 -4.685367
ED 1567 0.524620
ED 1568 -2.346466
ED 1569 -1.435644
ED 1570 -1.935979
ED 1571 1.416283
ED 1572 1.241977
ED 1573 0.324112
ED 1574 3.133486
ED 1575 3.469805
ED 1576 -4.798940
ED 1577 -1.685963
ED 1578 0.183973
ED 1579 -2.478559
ED 1580 -5.841816
ED 1581 0.197270
ED 1582 0.831365
ED 1583 -0.390046
ED 1584 0.514263
ED 1585 -2.259660
ED 1586 3.630571
ED 1587 0.330602
ED 1588 0.182239
ED 1589 1.053746
ED 1590 1.141156
ED 1591 3.061723
ED 1592 0.916533
ED 1593 -4.712816
ED 1594 0.665625
ED 1595 -2.529720
ED 1596 4.424626
ED 1597 -0.395008
ED 1598 3.239629
ED 1599 1.808761
ED 1600 0.738451
ED 1601 -0.073165
ED 1602 -1.118571
ED 1603 2.795593
ED 1604 3.131738
ED 1605 1.792224
ED 1606 0.101212
ED 1607 -0.595539
ED 1608 4.669106
ED 1609 1.314504
ED 1610 1.260984
ED 1611 3.672696
ED 1612 -3.217240
ED 1613 -0.018512
ED 1614 3.847762
ED 1615 0.382480
ED 1616 1.034004
ED 1617 5.407318
ED 1618 -5.634286
ED 1619 -1.048824
ED 1620 -0.157125
ED 1621 0.940241
ED 1622 -2.470320
ED 1623 3.043397
ED 1624 0.710801
ED 1625 -1.145846
ED 1626 4.397477
ED 1627 2.908625
ED 1628 0.452014
ED 1629 4.748088
ED 1630 -3.858840
ED 1631 0.568857
ED 1632 -2.613335
ED 1633 -3.226269
ED 1634 4.818665
ED 1635 3.407597
ED 1636 0.657626
ED 1637 -0.330418
ED 1638 0.442720
ED 1639 4.316667
ED 1640 -0.983667
ED 1641 -2.636409
ED 1642 -4.599696
ED 1643 0.127836
ED 1644 3.309911
ED 1645 1.355832
ED 1646 0.782216
ED 1647 1.540313
ED 1648 1.873374
ED 1649 -2.490363
ED 1650 0.935034
ED 1651 0.348257
ED 1652 -5.497899
ED 1653 -2.297614
ED 1654 2.789322
ED 1655 1.996525
ED 1656 -1.163842
ED 1657 1.574594
ED 1658 -1.898674
ED 1659 4.345126
ED 1660 0.715406
ED 1661 -2.484118
ED 1662 3.749236
ED 1663 -1.902709
ED 1664 1.831366
ED 1665 -0.093219
ED 1666 -3.854554
ED 1667 -1.065806
ED 1668 -7.190741
ED 1669 -2.711685
ED 1670 1.534974
ED 1671 5.908484
ED 1672 -3.812569
ED 1673 -3.576263
ED 1674 -0.288693
ED 1675 1.668528
ED 1676 2.461519
ED 1677 -3.216414
ED 1678 1.182640
ED 1679 1.641375
ED 1680 -2.161775
ED 1681 -0.899289
ED 1682 2.396433
ED 1683 -0.624211
ED 1684 -3.495183
ED 1685 -0.074008
ED 1686 0.212183
ED 1687 2.516079
ED 1688 3.637576
ED 1689 1.831144
ED 1690 0.660442
ED 1691 -1.245500
ED 1692 0.222105
ED 1693 0.297281
ED 1694 -4.462087
ED 1695 1.081000
ED 1696 2.671056
ED 1697 1.207853
ED 1698 -1.465034
ED 1699 1.928210
ED 1700 3.800454
ED 1701 -0.927228
ED 1702 -1.085673
ED 1703 -0.793644
ED 1704 4.745209
ED 1705 -5.696058
ED 1706 -5.049725
ED 1707 2.629953
ED 1708 2.420184
ED 1709 -2.321720
ED 1710 -3.147412
ED 1711 0.088055
ED 1712 -7.088077
ED 1713 -0.652042
ED 1714 -0.330146
ED 1715 -4.295354
ED 1716 -3.690266
ED 1717 -3.002299
ED 1718 1.852531
ED 1719 -0.722468
ED 1720 -0.172212
ED 1721 -0.676350
ED 1722 0.294488
ED 1723 3.618310
ED 1724 -4.542896
ED 1725 -3.047153
ED 1726 1.248358
ED 1727 0.502539
ED 1728 0.386424
ED 1729 -0.479439
ED 1730 4.287480
ED 1731 2.416967
ED 1732 -2.150022
ED 1733 0.594435
ED 1734 -2.806854
ED 1735 -0.093519
ED 1736 0.881878
ED 1737 -3.814816
ED 1738 4.551593
ED 1739 -1.301995
ED 1740 1.945202
ED 1741 3.321718
ED 1742 -1.312214
ED 1743 0.025657
ED 1744 2.384613
ED 1745 1.895375
ED 1746 0.630038
ED 1747 -1.396022
ED 1748 4.921233
ED 1749 2.696027
ED 1750 0.309320
ED 1751 -2.529603
ED 1752 -0.199303
ED 1753 1.141390
ED 1754 3.706828
ED 1755 -4.507941
ED 1756 0.883601
ED 1757 -1.730571
ED 1758 2.123102
ED 1759 1.940209
ED 1760 -5.318906
ED 1761 2.374757
ED 1762 0.894061
ED 1763 -0.203159
ED 1764 1.482980
ED 1765 -4.194785
ED 1766 -5.936111
ED 1767 -0.373726
ED 1768 -0.606908
ED 1769 3.511321
ED 1770 3.129304
ED 1771 0.843114
ED 1772 0.582247
ED 1773 1.805470
ED 1774 2.951121
ED 1775 6.863691
ED 1776 1.642446
ED 1777 4.865264
ED 1778 1.947680
ED 1779 1.073729
ED 1780 0.001864
ED 1781 1.917762
ED 1782 3.809420
ED 1783 -0.847719
ED 1784 0.344178
ED 1785 -0.400318
ED 1786 -1.922453
ED 1787 -3.215356
ED 1788 3.326874
ED 1789 -3.354571
ED 1790 0.173619
ED 1791 1.070357
ED 1792 -3.254940
ED 1793 2.795536
ED 1794 -4.169798
ED 1795 2.303829
ED 1796 -3.227464
ED 1797 2.318114
ED 1798 -6.283455
ED 1799 -3.858337
ED 1800 1.092625
ED 1801 -3.765607
ED 1802 -0.430302
ED 1803 -4.144040
ED 1804 1.694779
ED 1805 -9.068291
ED 1806 -0.811999
ED 1807 7.118906
ED 1808 -2.707048
ED 1809 3.338412
ED 1810 -0.462776
ED 1811 2.408801
ED 1812 2.380573
ED 1813 -1.851300
ED 1814 -3.237718
ED 1815 2.317042
ED 1816 -0.617799
ED 1817 -1.847214
ED 1818 0.002067
ED 1819 -3.453734
ED 1820 0.569519
ED 1821 1.822228
ED 1822 1.907488
ED 1823 5.748046
ED 1824 -5.064534
ED 1825 -1.960543
ED 1826 3.478685
ED 1827 5.842626
ED 1828 -8.128224
ED 1829 4.458777
ED 1830 -4.145763
ED 1831 -0.781789
ED 1832 0.763218
ED 1833 0.497784
ED 1834 -1.397474
ED 1835 -2.783785
ED 1836 0.008865
ED 1837 -0.613683
ED 1838 5.853635
ED 1839 2.446368
ED 1840 -1.335637
ED 1841 0.658722
ED 1842 -2.692923
ED 1843 0.588886
ED 1844 -0.159065
ED 1845 -2.212025
ED 1846 0.381976
ED 1847 0.696300
ED 1848 0.231369
ED 1849 -1.067481
ED 1850 2.436482
ED 1851 -0.326249
ED 1852 0.530680
ED 1853 -0.700563
ED 1854 0.589685
ED 1855 -4.874768
ED 1856 2.016242
ED 1857 -4.306157
ED 1858 5.977171
ED 1859 3.303997
ED 1860 -3.321334
ED 1861 -0.040915
ED 1862 -5.315965
ED 1863 -3.466745
ED 1864 -1.604727
ED 1865 0.473041
ED 1866 -2.271582
ED 1867 2.604026
ED 1868 2.654321
ED 1869 -0.296165
ED 1870 -3.294389
ED 1871 0.269714
ED 1872 0.529402
ED 1873 1.629359
ED 1874 -2.741516
ED 1875 6.733456
ED 1876 -4.163296
ED 1877 -1.899160
ED 1878 6.975967
ED 1879 -1.060353
ED 1880 3.399104
ED 1881 0.052543
ED 1882 -5.802215
ED 1883 0.536558
ED 1884 -2.598310
ED 1885 2.298575
ED 1886 0.404759
ED 1887 3.470408
ED 1888 5.748661
ED 1889 -0.414996
ED 1890 -3.538859
ED 1891 -1.042267
ED 1892 -0.218666
ED 1893 -1.479940
ED 1894 1.068119
ED 1895 -0.508038
ED 1896 0.467001
ED 1897 -0.158510
ED 1898 -1.070387
ED 1899 1.950434
ED 1900 1.903702
ED 1901 0.480149
ED 1902 4.809236
ED 1903 -1.907185
ED 1904 -1.130406
ED 1905 -3.054443
ED 1906 2.221116
ED 1907 -2.493791
ED 1908 1.648607
ED 1909 2.545969
ED 1910 -4.097630
ED 1911 -0.497302
ED 1912 2.183067
ED 1913 -5.396584
ED 1914 -0.535801
ED 1915 1.584048
ED 1916 -0.899470
ED 1917 2.824312
ED 1918 -1.356789
ED 1919 1.508860
ED 1920 0.141245
ED 1921 -6.717434
ED 1922 -0.627866
ED 1923 1.467202
ED 1924 -1.874134
ED 1925 1.721896
ED 1926 -1.787931
ED 1927 -1.899316
ED 1928 -3.143325
ED 1929 4.991032
ED 1930 4.666256
ED 1931 -2.044234
ED 1932 1.052699
ED 1933 -0.036633
ED 1934 -4.169926
ED 1935 0.384973
ED 1936 -1.409070
ED 1937 7.738225
ED 1938 -1.688273
ED 1939 -1.799786
ED 1940 0.900307
ED 1941 1.091283
ED 1942 -0.089828
ED 1943 5.406053
ED 1944 3.100480
ED 1945 -1.858532
ED 1946 -5.206804
ED 1947 -1.453874
ED 1948 0.170393
ED 1949 -0.894326
ED 1950 -0.487007
ED 1951 1.083643
ED 1952 1.785307
ED 1953 1.920960
ED 1954 -2.361073
ED 1955 2.926257
ED 1956 -0.278113
ED 1957 2.190108
ED 1958 3.354271
ED 1959 9.554908
ED 1960 -0.747414
ED 1961 0.650077
ED 1962 -1.150246
ED 1963 -4.433502
ED 1964 -1.019661
ED 1965 -4.303445
ED 1966 3.881396
ED 1967 3.225465
ED 1968 5.713999
ED 1969 -2.028637
ED 1970 -1.094542
ED 1971 -0.194697
ED 1972 -1.196131
ED 1973 7.742936
ED 1974 0.039013
ED 1975 -3.273603
ED 1976 -1.221070
ED 1977 4.114400
ED 1978 -5.406244
ED 1979 -3.822701
ED 1980 1.362931
ED 1981 -4.555172
ED 1982 -1.474959
ED 1983 -1.683107
ED 1984 0.660790
ED 1985 4.682426
ED 1986 0.843547
ED 1987 -8.514749
ED 1988 2.837682
ED 1989 -0.918655
ED 1990 -2.444638
ED 1991 -4.865695
ED 1992 4.161718
ED 1993 -0.982503
ED 1994 3.988237
ED 1995 -2.504870
ED 1996 -1.340692
ED 1997 -5.235904
ED 1998 -2.969893
ED 1999 4.135395
ED 2000 -6.873334
ED 2001 3.381624
ED 2002 -5.798343
ED 2003 -1.814814
ED 2004 0.018295
ED 2005 0.585162
ED 2006 -1.336007
ED 2007 -3.987905
ED 2008 3.301234
ED 2009 2.460854
ED 2010 2.067007
ED 2011 -6.033439
ED 2012 -2.356803
ED 2013 1.236708
ED 2014 3.427057
ED 2015 6.551137
ED 2016 0.532656
ED 2017 -0.347177
ED 2018 -3.673879
ED 2019 -1.030444
ED 2020 2.920808
ED 2021 0.277332
ED 2022 2.246888
ED 2023 3.035670
ED 2024 -3.862197
ED 2025 0.265085
ED 2026 -0.289066
ED 2027 3.221432
ED 2028 0.817821
ED 2029 -1.752224
ED 2030 0.149815
ED 2031 2.831314
ED 2032 -1.387873
ED 2033 -2.130650
ED 2034 4.901211
ED 2035 -2.560337
ED 2036 -1.445514
ED 2037 -4.027117
ED 2038 0.184412
ED 2039 0.230901
ED 2040 0.590164
ED 2041 1.155683
ED 2042 1.557663
ED 2043 -1.746100
ED 2044 1.219797
ED 2045 1.119166
ED 2046 3.845956
ED 2047 -1.304259
ED 2048 2.606003
ED 2049 3.204328
ED 2050 4.884715
ED 2051 1.033512
ED 2052 -6.509632
ED 2053 -3.094742
ED 2054 -0.903756
ED 2055 -0.037055
ED 2056 2.532894
ED 2057 0.798881
ED 2058 0.247360
ED 2059 1.999220
ED 2060 2.715243
ED 2061 1.347118
ED 2062 1.156562
ED 2063 -0.662129
ED 2064 1.998354
ED 2065 1.296783
ED 2066 3.793652
ED 2067 -4.235206
ED 2068 3.285954
ED 2069 3.068557
ED 2070 -3.817402
ED 2071 -5.753839
ED 2072 3.859088
ED 2073 -1.623986
ED 2074 1.751763
ED 2075 2.175393
ED 2076 -4.550357
ED 2077 -4.367003
ED 2078 -4.516160
ED 2079 1.003729
ED 2080 4.790759
ED 2081 6.930301
ED 2082 -4.270468
ED 2083 5.049547
ED 2084 -7.028712
ED 2085 0.731603
ED 2086 2.545423
ED 2087 -0.016662
ED 2088 0.219120
ED 2089 -0.975434
ED 2090 0.342235
ED 2091 0.461698
ED 2092 1.310777
ED 2093 -0.377241
ED 2094 0.242266
ED 2095 0.684352
ED 2096 -2.726426
ED 2097 -4.741528
ED 2098 -0.380737
ED 2099 -0.098200
ED 2100 -4.893176
ED 2101 4.661003
ED 2102 -0.693369
ED 2103 4.111310
ED 2104 2.029228
ED 2105 0.142080
ED 2106 4.400285
ED 2107 0.482151
ED 2108 0.842388
ED 2109 -8.667825
ED 2110 -1.814530
ED 2111 -2.559312
ED 2112 -7.397213
ED 2113 -3.366310
ED 2114 -3.064900
ED 2115 -1.849324
ED 2116 2.038682
ED 2117 1.557408
ED 2118 2.339235
ED 2119 4.159555
ED 2120 -3.280613
ED 2121 0.638070
ED 2122 2.279987
ED 2123 1.430233
ED 2124 -1.261554
ED 2125 -2.388162
ED 2126 1.898485
ED 2127 6.587434
ED 2128 0.199567
ED 2129 0.725945
ED 2130 -0.128917
ED 2131 1.778427
ED 2132 -0.453219
ED 2133 -5.379832
ED 2134 -4.968810
ED 2135 2.542446
ED 2136 1.398455
ED 2137 0.730969
ED 2138 -3.076944
ED 2139 1.568178
ED 2140 1.096970
ED 2141 0.190289
ED 2142 2.725984
ED 2143 -1.139772
ED 2144 -0.063055
ED 2145 -0.299435
ED 2146 5.975212
ED 2147 2.238858
ED 2148 -2.452199
ED 2149 3.220317
ED 2150 5.765320
ED 2151 4.874951
ED 2152 1.807699
ED 2153 1.683496
ED 2154 -2.981309
ED 2155 -2.765713
ED 2156 0.028881
ED 2157 -0.260276
ED 2158 -8.253880
ED 2159 4.630267
ED 2160 2.123238
ED 2161 -0.734464
ED 2162 -0.414158
ED 2163 -0.633027
ED 2164 0.678743
ED 2165 0.488343
ED 2166 2.299531
ED 2167 1.724169
ED 2168 -2.001564
ED 2169 -3.431560
ED 2170 0.234028
ED 2171 1.633378
ED 2172 1.345465
ED 2173 1.441606
ED 2174 -2.550158
ED 2175 -1.908621
ED 2176 -2.552596
ED 2177 3.773213
ED 2178 -6.503676
ED 2179 -3.866634
ED 2180 -4.689353
ED 2181 -2.395521
ED 2182 -2.845715
ED 2183 -2.587848
ED 2184 4.721666
ED 2185 -1.580153
ED 2186 2.536803
ED 2187 -1.689690
ED 2188 -2.005905
ED 2189 2.383714
ED 2190 0.092075
ED 2191 -1.630013
ED 2192 -1.021568
ED 2193 -2.700107
ED 2194 -2.555252
ED 2195 -3.823810
ED 2196 -2.447982
ED 2197 1.806241
ED 2198 -6.877871
ED 2199 3.841544
ED 2200 0.857247
ED 2201 -1.385218
ED 2202 -1.226150
ED 2203 -3.207093
ED 2205 -0.353704
ED 2206 -3.209624
ED 2207 2.366864
ED 2208 3.308481
ED 2209 0.244135
ED 2210 -0.236006
ED 2211 0.144360
ED 2212 1.155633
ED 2213 -0.158095
ED 2214 2.009882
ED 2215 -0.922695
ED 2216 1.278554
ED 2217 -3.285051
ED 2218 -2.082873
ED 2219 -2.303582
ED 2220 -1.583489
ED 2221 -3.174609
ED 2222 -0.733723
ED 2223 -5.164424
ED 2224 2.973347
ED 2225 2.931327
ED 2226 1.187376
ED 2227 1.808152
ED 2228 -3.089962
ED 2229 -1.740408
ED 2230 0.117924
ED 2231 -1.921952
ED 2232 -2.224093
ED 2233 -3.773409
ED 2234 -1.662209
ED 2235 -2.387592
ED 2236 2.733076
ED 2237 7.071967
ED 2238 -7.721144
ED 2239 1.938078
ED 2240 4.772799
ED 2241 -3.844164
ED 2242 2.526287
ED 2243 3.216442
ED 2244 3.050705
ED 2245 -2.471913
ED 2246 1.390108
ED 2247 6.839264
ED 2248 2.675681
ED 2249 -3.725703
ED 2250 -6.200882
ED 2251 0.028021
ED 2252 -4.408205
ED 2253 -1.430089
ED 2254 -0.956818
ED 2255 1.096642
ED 2256 -0.598422
ED 2257 -0.042211
ED 2258 -4.501048
ED 2259 1.461524
ED 2260 -0.573490
ED 2261 0.973691
ED 2262 -0.540406
ED 2263 -0.484871
ED 2264 4.439218
ED 2265 -1.945184
ED 2266 2.622525
ED 2267 2.781716
ED 2268 -4.144562
ED 2269 0.848309
ED 2270 1.677235
ED 2271 -0.162765
ED 2272 3.432647
ED 2273 -5.584475
ED 2274 3.530459
ED 2275 1.193536
ED 2276 6.627569
ED 2277 -4.769683
ED 2278 1.578951
ED 2279 0.387250
ED 2280 1.391731
ED 2281 1.792459
ED 2282 4.440152
ED 2283 4.209707
ED 2284 -7.407452
ED 2285 1.408835
ED 2286 0.634051
ED 2287 -5.299287
ED 2288 2.256123
ED 2289 -2.942731
ED 2290 2.653156
ED 2291 1.308782
ED 2292 2.403722
ED 2293 1.997629
ED 2294 2.099729
ED 2295 3.580630
ED 2296 -0.161634
ED 2297 -4.702016
ED 2298 2.352428
ED 2299 3.727844
ED 2300 4.467392
ED 2301 -2.133922
ED 2302 -5.015975
ED 2303 -0.748759
ED 2304 0.934888
ED 2305 -0.926873
ED 2306 -2.009138
ED 2307 -1.349895
ED 2308 3.047514
ED 2309 4.841074
ED 2310 -1.133690
ED 2311 4.603861
ED 2312 2.803107
ED 2313 1.258346
ED 2314 2.786920
ED 2315 5.401357
ED 2316 -3.657910
ED 2317 -4.731566
ED 2318 3.738608
ED 2319 -4.126696
ED 2320 1.133806
ED 2321 4.244302
ED 2322 -0.190860
ED 2323 -0.962710
ED 2324 3.893810
ED 2325 1.179559
ED 2326 -2.716744
ED 2327 0.119143
ED 2328 2.462988
ED 2329 2.147674
ED 2330 1.754425
ED 2331 -1.593098
ED 2332 -3.237137
ED 2333 -4.419829
ED 2334 -2.512054
ED 2335 -2.350829
ED 2336 -2.095740
ED 2337 8.953367
ED 2338 3.847050
ED 2339 -1.966433
ED 2340 1.996133
ED 2341 -5.240261
ED 2342 0.646114
ED 2343 0.218262
ED 2344 -4.874571
ED 2345 -2.074701
ED 2346 1.815081
ED 2347 0.937558
ED 2348 -4.444102
ED 2349 1.520066
ED 2351 -1.730084
ED 2352 5.737790
ED 2353 -0.227299
ED 2354 -1.503636
ED 2355 -4.562583
ED 2356 1.863751
ED 2357 0.263851
ED 2358 1.517166
ED 2359 -0.328365
ED 2360 5.016396
ED 2361 -6.060459
ED 2362 -0.601964
ED 2363 0.009319
ED 2364 -3.609237
ED 2365 0.604517
ED 2366 -2.363004
ED 2367 0.798956
ED 2368 6.140057
ED 2369 -4.807551
ED 2370 2.093641
ED 2371 0.619454
ED 2372 2.186675
ED 2373 2.721224
ED 2374 3.384353
ED 2375 0.877449
ED 2376 0.716532
ED 2377 1.530874
ED 2378 -4.940664
ED 2379 -4.273731
ED 2380 -2.814624
ED 2381 -5.344087
ED 2382 -4.851672
ED 2383 -3.279197
ED 2384 2.673641
ED 2385 3.841915
ED 2386 -0.193932
ED 2387 -6.571457
ED 2388 -1.332910
ED 2389 -2.348217
ED 2390 4.115265
ED 2391 -0.872941
ED 2392 2.932642
ED 2393 -2.180645
ED 2394 2.556933
ED 2395 9.755446
ED 2396 0.649262
ED 2397 -2.647221
ED 2398 -2.349999
ED 2399 5.167235
ED 2400 0.176892
ED 2401 -2.842603
ED 2402 2.350002
ED 2403 6.824590
ED 2404 1.961089
ED 2405 -3.508573
ED 2406 0.461287
ED 2407 1.789125
ED 2408 1.065873
ED 2409 4.482571
ED 2410 -1.764663
ED 2411 -0.319691
ED 2412 -7.963361
ED 2413 3.546418
ED 2414 -0.000659
ED 2415 3.063699
ED 2416 3.272108
ED 2417 -0.945324
ED 2418 -0.517945
ED 2419 -1.139229
ED 2420 -1.306167
ED 2421 2.775537
ED 2422 0.912045
ED 2423 -0.297135
ED 2424 -1.747848
ED 2425 -2.347439
ED 2426 1.649820
ED 2427 -1.062150
ED 2428 1.615101
ED 2429 4.060318
ED 2430 -3.434798
ED 2431 0.041039
ED 2432 2.623311
ED 2433 6.130143
ED 2434 1.007720
ED 2435 -1.325240
ED 2436 -0.735567
ED 2437 2.034851
ED 2438 -2.533803
ED 2439 -2.064167
ED 2440 0.300480
ED 2441 1.171799
ED 2442 -0.188855
ED 2443 2.828881
ED 2444 4.040564
ED 2445 4.177948
ED 2446 1.405348
ED 2447 -3.397740
ED 2448 0.297788
ED 2449 -2.467607
ED 2450 -2.906662
ED 2451 2.039871
ED 2452 1.372369
ED 2453 -6.109591
ED 2454 -3.292824
ED 2455 -2.914778
ED 2456 1.767660
ED 2457 -1.687175
ED 2458 0.985733
ED 2459 -2.233384
ED 2460 -0.563110
ED 2461 -1.906089
ED 2462 -2.625353
ED 2463 1.802470
ED 2464 -1.424483
ED 2465 -1.885619
ED 2466 -0.446372
ED 2467 -0.914497
ED 2468 -0.506408
ED 2469 5.636723
ED 2470 -0.963673
ED 2471 -3.960159
ED 2472 2.251139
ED 2473 -2.124622
ED 2474 2.138919
ED 2475 4.034045
ED 2476 -0.888943
ED 2477 0.103544
ED 2478 1.745317
ED 2479 1.913780
ED 2480 1.545411
ED 2481 2.193258
ED 2482 1.202262
ED 2483 3.815690
ED 2484 3.267535
ED 2485 0.228496
ED 2486 1.715611
ED 2487 2.132045
ED 2488 2.545453
ED 2489 -3.244465
ED 2490 3.188770
ED 2491 3.419763
ED 2492 -2.290694
ED 2493 1.270185
ED 2494 3.724624
ED 2495 2.847264
ED 2496 4.768681
ED 2497 0.567896
ED 2498 0.262613
ED 2499 2.891052
ED 2500 -0.667639
ED 2501 -2.827769
ED 2502 5.806446
ED 2503 -1.800363
ED 2504 -2.968430
ED 2505 -3.503964
ED 2506 -1.234987
ED 2507 -0.766683
ED 2508 -2.291257
ED 2509 2.407687
ED 2510 -0.176849
ED 2511 3.100407
ED 2512 1.563844
ED 2513 -2.098301
ED 2514 -1.960272
ED 2515 -0.224873
ED 2516 -0.722243
ED 2517 -5.871809
ED 2518 -1.489946
ED 2519 -4.128632
ED 2520 -3.177359
ED 2521 -1.917119
ED 2522 2.587164
ED 2523 -5.377730
ED 2524 2.604935
