Type ID Pre_TimeOffset
ED 1363 3.863740
ED 1364 5.680740
ED 1365 3.342940
ED 1366 5.681740
ED 1367 5.975140
ED 1368 5.941140
ED 1369 5.684740
ED 1370 5.944340
ED 1371 5.420940
ED 1372 3.864140
ED 1373 5.423940
ED 1374 6.051740
ED 1375 0.440860
ED 1376 1.852460
ED 1377 6.448860
ED 1378 6.545860
ED 1379 6.538860
ED 1380 1.594260
ED 1381 6.284060
ED 1382 1.576860
ED 1383 6.280460
ED 1384 6.281060
ED 1385 6.286060
ED 1386 1.333060
ED 1387 0.961340
ED 1388 5.427340
ED 1389 5.456740
ED 1390 4.608940
ED 1391 0.445340
ED 1392 4.898140
ED 1393 3.612140
ED 1394 6.568660
ED 1395 1.590060
ED 1396 1.592860
ED 1397 5.859140
ED 1398 3.863340
ED 1399 0.208340
ED 1400 0.036060
ED 1401 1.074260
ED 1402 0.291460
ED 1403 0.570260
ED 1404 0.035860
ED 1405 4.399940
ED 1406 0.810740
ED 1407 0.035060
ED 1408 0.748140
ED 1409 6.266460
ED 1410 0.481140
ED 1411 3.944460
ED 1412 0.216740
ED 1413 2.784740
ED 1414 5.505260
ED 1415 8.099260
ED 1416 3.788860
ED 1417 7.844860
ED 1418 3.683660
ED 1419 2.605740
ED 1420 4.986260
ED 1421 4.723460
ED 1422 4.721460
ED 1423 2.900460
ED 1424 5.766660
ED 1425 4.940860
ED 1426 6.022460
ED 1427 3.421060
ED 1428 3.184860
ED 1429 3.424460
ED 1430 3.273460
ED 1431 2.829660
ED 1432 2.901460
ED 1433 3.163060
ED 1434 5.761060
ED 1435 2.044740
ED 1436 5.761660
ED 1437 7.760340
ED 1438 7.237540
ED 1439 7.018940
ED 1440 7.504140
ED 1441 1.782740
ED 1442 6.722140
ED 1443 5.244860
ED 1444 2.641860
ED 1445 5.154540
ED 1446 7.587460
ED 1447 7.321060
ED 1448 7.323660
ED 1449 5.505060
ED 1450 7.585660
ED 1451 5.496860
ED 1452 8.099660
ED 1453 8.349860
ED 1454 8.619260
ED 1455 6.224660
ED 1456 7.325860
ED 1457 8.625660
ED 1458 3.687660
ED 1459 0.462140
ED 1460 8.624260
ED 1461 7.582860
ED 1462 5.503060
ED 1463 5.242660
ED 1464 7.579660
ED 1465 5.255260
ED 1466 5.240260
ED 1467 2.643460
ED 1468 2.317660
ED 1469 2.379060
ED 1470 2.635260
ED 1471 2.891460
ED 1472 2.842460
ED 1473 0.550860
ED 1474 8.885860
ED 1475 2.490740
ED 1476 9.404060
ED 1477 8.365460
ED 1478 0.989540
ED 1479 4.120140
ED 1480 2.058740
ED 1481 3.943060
ED 1482 2.059260
ED 1483 2.050860
ED 1484 9.924460
ED 1485 3.680660
ED 1486 0.295460
ED 1487 2.539140
ED 1488 6.497140
ED 1489 2.346140
ED 1490 6.491340
ED 1491 3.368740
ED 1492 6.206540
ED 1493 0.816260
ED 1494 1.853460
ED 1495 6.195340
ED 1496 0.554860
ED 1497 4.900340
ED 1498 4.896940
ED 1499 5.429740
ED 1500 5.148540
ED 1501 0.236940
ED 1502 5.159540
ED 1503 0.485340
ED 1504 3.934460
ED 1505 5.158940
ED 1506 0.188940
ED 1507 5.127140
ED 1508 0.226940
ED 1509 4.624140
ED 1510 0.484940
ED 1511 4.452940
ED 1512 5.421740
ED 1513 4.982260
ED 1514 0.743340
ED 1515 4.726060
ED 1516 1.854660
ED 1517 5.764260
ED 1518 5.711340
ED 1519 6.025460
ED 1520 4.949260
ED 1521 4.727860
ED 1522 1.534140
ED 1523 9.651660
ED 1524 9.633060
ED 1525 3.163660
ED 1526 3.942860
ED 1527 6.017460
ED 1528 0.358140
ED 1529 4.187260
ED 1530 8.022340
ED 1531 8.015860
ED 1532 0.737340
ED 1533 7.841260
ED 1534 8.624260
ED 1535 8.364260
ED 1536 8.360660
ED 1537 1.076460
ED 1538 4.050540
ED 1539 0.731540
ED 1540 2.338540
ED 1541 1.074860
ED 1542 2.561940
ED 1543 2.904460
ED 1544 0.828660
ED 1545 1.325660
ED 1546 1.221260
ED 1547 0.556460
ED 1548 8.365060
ED 1549 6.280460
ED 1550 1.335860
ED 1551 8.383660
ED 1552 4.635140
ED 1553 3.943060
ED 1554 1.593260
ED 1555 6.539060
ED 1556 1.301740
ED 1557 10.992060
ED 1558 2.013540
ED 1559 9.923860
ED 1560 8.048660
ED 1561 1.264940
ED 1562 10.677060
ED 1563 10.649060
ED 1564 11.159060
ED 1565 6.019660
ED 1566 10.705260
ED 1567 10.897060
ED 1568 10.391860
ED 1569 10.388460
ED 1570 10.765660
ED 1571 11.194860
ED 1572 10.944460
ED 1573 10.663260
ED 1574 7.839660
ED 1575 7.843660
ED 1576 8.052260
ED 1577 8.626060
ED 1578 2.903460
ED 1579 8.626260
ED 1580 3.686460
ED 1581 7.843860
ED 1582 10.947460
ED 1583 3.421260
ED 1584 3.936060
ED 1585 5.245260
ED 1586 2.634060
ED 1587 7.585860
ED 1588 2.631060
ED 1589 7.297060
ED 1590 5.503260
ED 1591 3.154660
ED 1592 5.942060
ED 1593 10.498660
ED 1594 2.633660
ED 1595 9.943460
ED 1596 10.351660
ED 1597 3.150860
ED 1598 11.468260
ED 1599 2.892860
ED 1600 3.854460
ED 1601 8.888660
ED 1602 3.683660
ED 1603 8.623660
ED 1604 3.943460
ED 1605 8.611260
ED 1606 3.684860
ED 1607 8.966060
ED 1608 3.681460
ED 1609 3.683860
ED 1610 8.090460
ED 1611 4.466860
ED 1612 8.883660
ED 1613 9.126460
ED 1614 5.763060
ED 1615 6.270060
ED 1616 9.693660
ED 1617 5.484860
ED 1618 8.863060
ED 1619 8.089060
ED 1620 4.179660
ED 1621 7.065460
ED 1622 7.535660
ED 1623 8.422060
ED 1624 3.947860
ED 1625 6.544460
ED 1626 7.324060
ED 1627 7.562060
ED 1628 6.804460
ED 1629 6.808460
ED 1630 4.203860
ED 1631 4.988860
ED 1632 4.463260
ED 1633 5.253260
ED 1634 3.929060
ED 1635 2.902060
ED 1636 10.166460
ED 1637 6.523260
ED 1638 11.467460
ED 1639 2.642860
ED 1640 3.129060
ED 1641 2.645060
ED 1642 2.641260
ED 1643 2.838860
ED 1644 5.505060
ED 1645 5.504660
ED 1646 2.641260
ED 1647 5.503660
ED 1648 5.766260
ED 1649 5.246460
ED 1650 9.616060
ED 1651 5.008860
ED 1652 4.782260
ED 1653 2.113660
ED 1654 9.926260
ED 1655 4.725860
ED 1656 10.955060
ED 1657 2.373060
ED 1658 10.167660
ED 1659 10.652060
ED 1660 9.687860
ED 1661 9.907860
ED 1662 11.466860
ED 1663 10.943860
ED 1664 4.926460
ED 1665 4.442260
ED 1666 11.034060
ED 1667 5.224660
ED 1668 3.411460
ED 1669 4.192060
ED 1670 6.266060
ED 1671 2.892060
ED 1672 4.173860
ED 1673 6.007060
ED 1674 9.942660
ED 1675 5.759260
ED 1676 3.149860
ED 1677 5.488860
ED 1678 7.576460
ED 1679 3.424860
ED 1680 11.173860
ED 1681 7.070660
ED 1682 2.601060
ED 1683 8.623260
ED 1684 7.842460
ED 1685 6.441060
ED 1686 6.805460
ED 1687 7.325260
ED 1688 10.163260
ED 1689 5.748460
ED 1690 5.490860
ED 1691 7.842260
ED 1692 9.894060
ED 1693 4.462460
ED 1694 4.202660
ED 1695 6.518260
ED 1696 4.751060
ED 1697 9.384460
ED 1698 8.086460
ED 1699 8.605460
ED 1700 8.345260
ED 1701 6.284860
ED 1702 9.124660
ED 1703 4.725060
ED 1704 2.632660
ED 1705 3.169260
ED 1706 6.494460
ED 1707 7.888660
ED 1708 3.214660
ED 1709 3.423060
ED 1710 3.943460
ED 1711 6.024460
ED 1712 6.022060
ED 1713 6.546660
ED 1714 10.188060
ED 1715 6.283260
ED 1716 1.855060
ED 1717 10.167860
ED 1718 11.224460
ED 1719 11.071660
ED 1720 11.205860
ED 1721 11.984260
ED 1722 11.467260
ED 1723 11.986460
ED 1724 11.987060
ED 1725 11.514860
ED 1726 11.462860
ED 1727 12.492460
ED 1728 11.161060
ED 1729 11.985460
ED 1730 3.425860
ED 1731 2.379260
ED 1732 3.683260
ED 1733 7.587460
ED 1734 8.875660
ED 1735 7.323260
ED 1736 6.887860
ED 1737 3.423260
ED 1738 7.583460
ED 1739 7.324260
ED 1740 8.104260
ED 1741 8.364260
ED 1742 6.011060
ED 1743 6.268460
ED 1744 6.268660
ED 1745 4.188060
ED 1746 6.005260
ED 1747 6.268860
ED 1748 6.267060
ED 1749 2.893860
ED 1750 5.504260
ED 1751 6.007860
ED 1752 5.487660
ED 1753 9.383060
ED 1754 9.381060
ED 1755 6.539660
ED 1756 9.410060
ED 1757 10.424260
ED 1758 7.037860
ED 1759 8.608060
ED 1760 7.826460
ED 1761 7.606260
ED 1762 5.487660
ED 1763 5.228260
ED 1764 8.047660
ED 1765 9.385660
ED 1766 5.502460
ED 1767 6.806660
ED 1768 4.465260
ED 1769 8.365460
ED 1770 8.955860
ED 1771 6.834660
ED 1772 6.803260
ED 1773 8.363460
ED 1774 6.805460
ED 1775 7.039060
ED 1776 7.064660
ED 1777 8.873260
ED 1778 7.356260
ED 1779 7.584260
ED 1780 7.033660
ED 1781 9.853860
ED 1782 5.762860
ED 1783 10.677460
ED 1784 6.025460
ED 1785 9.423460
ED 1786 2.387060
ED 1787 9.446860
ED 1788 4.723860
ED 1789 7.576060
ED 1790 3.409460
ED 1791 7.847660
ED 1792 6.028060
ED 1793 5.849860
ED 1794 6.523460
ED 1795 8.588660
ED 1796 7.292660
ED 1797 7.557460
ED 1798 7.295060
ED 1799 6.827060
ED 1800 8.120260
ED 1801 6.776660
ED 1802 7.296660
ED 1803 8.816060
ED 1804 6.798060
ED 1805 5.488860
ED 1806 7.559660
ED 1807 8.612460
ED 1808 7.300060
ED 1809 6.788860
ED 1810 8.591260
ED 1811 6.795660
ED 1812 3.411860
ED 1813 9.147860
ED 1814 7.062460
ED 1815 8.368860
ED 1816 7.317660
ED 1817 7.583260
ED 1818 6.280660
ED 1819 6.803660
ED 1820 9.115260
ED 1821 8.620060
ED 1822 3.407060
ED 1823 6.518260
ED 1824 2.374460
ED 1825 6.784660
ED 1826 10.151260
ED 1827 5.502860
ED 1828 2.629060
ED 1829 6.517260
ED 1830 5.242260
ED 1831 5.763260
ED 1832 6.530860
ED 1833 3.420660
ED 1834 3.673460
ED 1835 10.443860
ED 1836 6.770060
ED 1837 3.165460
ED 1838 3.927460
ED 1839 3.929060
ED 1840 9.105460
ED 1841 8.648460
ED 1842 6.529060
ED 1843 6.518460
ED 1844 3.150260
ED 1845 6.317460
ED 1846 7.009460
ED 1847 7.335060
ED 1848 6.798860
ED 1849 6.775860
ED 1850 7.036460
ED 1851 8.557860
ED 1852 10.905660
ED 1853 10.421060
ED 1854 9.957060
ED 1855 10.937460
ED 1856 9.906260
ED 1857 9.650860
ED 1858 4.964060
ED 1859 4.968460
ED 1860 3.928860
ED 1861 4.705660
ED 1862 3.406460
ED 1863 3.668860
ED 1864 4.716060
ED 1865 4.706260
ED 1866 4.449060
ED 1867 7.037260
ED 1868 6.792460
ED 1869 6.844260
ED 1870 7.037460
ED 1871 7.370260
ED 1872 6.791860
ED 1873 7.038260
ED 1874 10.121260
ED 1875 9.382660
ED 1876 6.541860
ED 1877 8.868860
ED 1878 10.422860
ED 1879 7.005460
ED 1880 10.959060
ED 1881 10.483660
ED 1882 10.161860
ED 1883 5.301860
ED 1884 9.927460
ED 1885 10.688260
ED 1886 8.875860
ED 1887 7.052860
ED 1888 8.409060
ED 1889 8.490660
ED 1890 7.063860
ED 1891 9.907260
ED 1892 9.633660
ED 1893 2.905260
ED 1894 2.383060
ED 1895 8.608260
ED 1896 2.383860
ED 1897 10.937460
ED 1898 2.905660
ED 1899 2.376260
ED 1900 7.064660
ED 1901 7.577260
ED 1902 9.897660
ED 1903 10.911260
ED 1904 10.425060
ED 1905 7.570860
ED 1906 8.349260
ED 1907 9.666260
ED 1908 8.090060
ED 1909 10.424860
ED 1910 3.410860
ED 1911 2.181460
ED 1912 5.747060
ED 1913 3.351460
ED 1914 9.384660
ED 1915 6.007460
ED 1916 6.001860
ED 1917 5.756060
ED 1918 5.753060
ED 1919 4.983260
ED 1920 3.835660
ED 1921 8.072460
ED 1922 9.897860
ED 1923 9.646060
ED 1924 5.245660
ED 1925 6.518460
ED 1926 4.725660
ED 1927 4.475260
ED 1928 4.725860
ED 1929 6.009660
ED 1930 4.984060
ED 1931 9.387460
ED 1932 4.983860
ED 1933 6.270260
ED 1934 8.566860
ED 1935 3.278060
ED 1936 5.488860
ED 1937 10.168860
ED 1938 5.996060
ED 1939 9.406260
ED 1940 8.087660
ED 1941 8.879260
ED 1942 4.365340
ED 1943 9.140060
ED 1944 6.151460
ED 1945 5.744860
ED 1946 5.970460
ED 1947 8.900660
ED 1948 9.453460
ED 1949 7.353660
ED 1950 3.149660
ED 1951 9.125260
ED 1952 3.153660
ED 1953 8.372860
ED 1954 8.604460
ED 1955 8.854460
ED 1956 9.649060
ED 1957 9.382860
ED 1958 8.344260
ED 1959 8.863860
ED 1960 9.133460
ED 1961 8.855460
ED 1962 3.147060
ED 1963 3.669260
ED 1964 3.928060
ED 1965 3.682060
ED 1966 8.596860
ED 1967 4.706060
ED 1968 4.186860
ED 1969 4.445460
ED 1970 7.831060
ED 1971 8.089860
ED 1972 7.574260
ED 1973 9.104660
ED 1974 9.389060
ED 1975 8.056860
ED 1976 5.228860
ED 1977 5.788060
ED 1978 7.282860
ED 1979 5.253860
ED 1980 8.532660
ED 1981 8.610060
ED 1982 8.088860
ED 1983 7.827860
ED 1984 9.641460
ED 1985 7.510660
ED 1986 1.920060
ED 1987 7.817860
ED 1988 2.632860
ED 1989 4.706060
ED 1990 7.808860
ED 1991 5.490860
ED 1992 9.408060
ED 1993 6.495660
ED 1994 3.931460
ED 1995 9.422260
ED 1996 3.927660
ED 1997 9.141660
ED 1998 4.710860
ED 1999 4.203260
ED 2000 7.569260
ED 2001 2.224660
ED 2002 11.194860
ED 2003 7.325660
ED 2004 9.387260
ED 2005 3.161860
ED 2006 2.907460
ED 2007 3.682860
ED 2008 3.245860
ED 2009 8.349060
ED 2010 8.350260
ED 2011 3.945660
ED 2012 3.711260
ED 2013 7.308060
ED 2014 2.648460
ED 2015 3.077660
ED 2016 10.661260
ED 2017 5.426060
ED 2018 2.114060
ED 2019 5.225060
ED 2020 8.352260
ED 2021 8.867460
ED 2022 7.831260
ED 2023 6.945660
ED 2024 7.240060
ED 2025 7.570060
ED 2026 9.075260
ED 2027 2.373860
ED 2028 8.256860
ED 2029 1.854260
ED 2030 2.894260
ED 2031 9.620060
ED 2032 3.163460
ED 2033 5.226860
ED 2034 3.422460
ED 2035 3.679460
ED 2036 4.689860
ED 2037 2.650860
ED 2038 3.944660
ED 2039 2.641860
ED 2040 2.903660
ED 2041 7.060460
ED 2042 2.921660
ED 2043 2.388860
ED 2044 2.279660
ED 2045 4.967060
ED 2046 2.113660
ED 2047 9.392260
ED 2048 4.188660
ED 2049 2.544060
ED 2050 5.225260
ED 2051 4.970060
ED 2052 7.344660
ED 2053 8.349260
ED 2054 8.610460
ED 2055 8.880260
ED 2056 9.145060
ED 2057 8.882260
ED 2058 3.149660
ED 2059 3.153260
ED 2060 8.339660
ED 2061 7.301660
ED 2062 2.115460
ED 2063 2.891060
ED 2064 5.282260
ED 2065 7.054060
ED 2066 8.062260
ED 2067 2.639860
ED 2068 7.054460
ED 2069 7.061260
ED 2070 7.865860
ED 2071 7.831060
ED 2072 8.609660
ED 2073 5.231860
ED 2074 8.344260
ED 2075 4.446060
ED 2076 5.488460
ED 2077 8.086260
ED 2078 9.127660
ED 2079 8.867060
ED 2080 2.383860
ED 2081 9.379660
ED 2082 3.927460
ED 2083 9.118060
ED 2084 11.465260
ED 2085 2.626860
ED 2086 2.363260
ED 2087 2.643860
ED 2088 10.418060
ED 2089 9.417060
ED 2090 9.102660
ED 2091 10.947460
ED 2092 9.907660
ED 2093 9.114060
ED 2094 9.381260
ED 2095 4.202260
ED 2096 9.903660
ED 2097 8.872260
ED 2098 9.632860
ED 2099 4.466660
ED 2100 8.592060
ED 2101 2.381060
ED 2102 8.887460
ED 2103 3.669260
ED 2104 10.159660
ED 2105 3.927860
ED 2106 3.895460
ED 2107 3.670060
ED 2108 3.410660
ED 2109 2.383060
ED 2110 9.954260
ED 2111 4.704460
ED 2112 9.388860
ED 2113 2.888260
ED 2114 11.451860
ED 2115 11.229260
ED 2116 3.668860
ED 2117 4.119540
ED 2118 10.001460
ED 2119 2.888660
ED 2120 10.424060
ED 2121 9.647860
ED 2122 10.425660
ED 2123 9.908260
ED 2124 5.975460
ED 2125 9.600660
ED 2126 2.890060
ED 2127 11.491660
ED 2128 5.744660
ED 2129 11.882460
ED 2130 4.968060
ED 2131 5.997260
ED 2132 4.741860
ED 2133 5.261060
ED 2134 5.488460
ED 2135 4.959260
ED 2136 4.966660
ED 2137 4.971660
ED 2138 3.875260
ED 2139 4.862860
ED 2140 6.495860
ED 2141 5.251660
ED 2142 10.158060
ED 2143 7.078260
ED 2144 5.438460
ED 2145 3.701260
ED 2146 3.160260
ED 2147 5.788660
ED 2148 2.887260
ED 2149 10.389460
ED 2150 5.232260
ED 2151 4.935260
ED 2152 3.408660
ED 2153 5.750860
ED 2154 8.369060
ED 2155 5.999860
ED 2156 5.750060
ED 2157 6.272260
ED 2158 5.487260
ED 2159 5.748660
ED 2160 6.005460
ED 2161 5.749660
ED 2162 3.151060
ED 2163 2.891060
ED 2164 5.829860
ED 2165 2.795660
ED 2166 2.892260
ED 2167 5.933660
ED 2168 3.927460
ED 2169 4.706460
ED 2170 4.750860
ED 2171 4.956860
ED 2172 3.656460
ED 2173 10.007660
ED 2174 4.708860
ED 2175 6.817060
ED 2176 10.102260
ED 2177 10.264460
ED 2178 3.927860
ED 2179 3.671460
ED 2180 10.647860
ED 2181 6.009460
ED 2182 5.760460
ED 2183 3.144660
ED 2184 3.922260
ED 2185 5.247060
ED 2186 9.909060
ED 2187 9.646060
ED 2188 6.009860
ED 2189 4.878460
ED 2190 4.380860
ED 2191 4.694260
ED 2192 4.383060
ED 2193 4.130660
ED 2194 4.921260
ED 2195 3.929860
ED 2196 3.411060
ED 2197 9.637460
ED 2198 4.747260
ED 2199 3.907860
ED 2200 4.711260
ED 2201 6.796660
ED 2202 10.161460
ED 2203 4.445860
ED 2205 10.062260
ED 2206 4.189860
ED 2207 4.352060
ED 2208 4.183860
ED 2209 4.187260
ED 2210 3.457060
ED 2211 9.857860
ED 2212 3.686060
ED 2213 3.408060
ED 2214 3.926260
ED 2215 3.638660
ED 2216 3.407860
ED 2217 9.616860
ED 2218 8.073260
ED 2219 9.059060
ED 2220 8.084860
ED 2221 4.124540
ED 2222 8.891660
ED 2223 4.707860
ED 2224 9.126060
ED 2225 9.064660
ED 2226 3.925260
ED 2227 3.926860
ED 2228 9.127060
ED 2229 3.410660
ED 2230 3.409460
ED 2231 3.669460
ED 2232 4.645860
ED 2233 3.673060
ED 2234 4.287260
ED 2235 10.080460
ED 2236 3.673260
ED 2237 4.686460
ED 2238 3.670660
ED 2239 4.447260
ED 2240 5.948060
ED 2241 0.804460
ED 2242 5.941860
ED 2243 5.774260
ED 2244 6.000860
ED 2245 10.649060
ED 2246 10.285660
ED 2247 1.103260
ED 2248 9.642260
ED 2249 10.691660
ED 2250 2.639460
ED 2251 8.071060
ED 2252 5.225060
ED 2253 5.974660
ED 2254 1.609660
ED 2255 4.742260
ED 2256 7.802660
ED 2257 4.444660
ED 2258 7.824860
ED 2259 4.185860
ED 2260 8.059660
ED 2261 7.986060
ED 2262 4.446260
ED 2263 5.792660
ED 2264 8.537460
ED 2265 6.002860
ED 2266 5.153660
ED 2267 4.187260
ED 2268 4.422260
ED 2269 4.207460
ED 2270 10.654660
ED 2271 11.434260
ED 2272 4.894660
ED 2273 5.745660
ED 2274 4.712260
ED 2275 4.451460
ED 2276 4.445460
ED 2277 5.751860
ED 2278 6.241860
ED 2279 5.202860
ED 2280 4.193660
ED 2281 3.207260
ED 2282 5.384660
ED 2283 4.448060
ED 2284 3.903260
ED 2285 4.461860
ED 2286 1.328660
ED 2287 3.651660
ED 2288 4.239860
ED 2289 3.890860
ED 2290 4.185860
ED 2291 5.374460
ED 2292 5.744660
ED 2293 0.545660
ED 2294 4.453060
ED 2295 5.224660
ED 2296 5.743460
ED 2297 5.833060
ED 2298 9.945260
ED 2299 7.828460
ED 2300 4.706460
ED 2301 4.447460
ED 2302 1.587060
ED 2303 5.781260
ED 2304 5.485860
ED 2305 11.993460
ED 2306 8.342460
ED 2307 10.066260
ED 2308 5.483460
ED 2309 11.974660
ED 2310 10.681860
ED 2311 4.192460
ED 2312 4.446660
ED 2313 4.445460
ED 2314 4.942060
ED 2315 12.529060
ED 2316 11.234860
ED 2317 4.959660
ED 2318 4.963860
ED 2319 4.741660
ED 2320 2.995060
ED 2321 4.446260
ED 2322 4.964260
ED 2323 4.406860
ED 2324 4.966060
ED 2325 4.185460
ED 2326 4.223860
ED 2327 5.279860
ED 2328 5.224060
ED 2329 2.590660
ED 2330 10.926660
ED 2331 10.956860
ED 2332 4.963460
ED 2333 4.729460
ED 2334 12.507860
ED 2335 4.956660
ED 2336 10.399660
ED 2337 4.730060
ED 2338 4.371260
ED 2339 11.198460
ED 2340 10.942460
ED 2341 11.477060
ED 2342 7.562860
ED 2343 4.865660
ED 2344 5.465660
ED 2345 9.830060
ED 2346 5.276660
ED 2347 2.368260
ED 2348 5.493260
ED 2349 5.967260
ED 2351 5.427060
ED 2352 11.186260
ED 2353 5.488460
ED 2354 11.978660
ED 2355 7.813860
ED 2356 10.419460
ED 2357 11.977860
ED 2358 9.122060
ED 2359 12.378660
ED 2360 4.968260
ED 2361 11.518460
ED 2362 11.462260
ED 2363 3.409060
ED 2364 10.933060
ED 2365 5.219460
ED 2366 7.896260
ED 2367 3.406860
ED 2368 7.353460
ED 2369 6.267460
ED 2370 1.849060
ED 2371 3.150460
ED 2372 6.524260
ED 2373 7.370660
ED 2374 6.782260
ED 2375 7.501660
ED 2376 6.840060
ED 2377 6.007260
ED 2378 7.085260
ED 2379 5.741060
ED 2380 6.264660
ED 2381 6.263860
ED 2382 7.805060
ED 2383 6.524260
ED 2384 5.443860
ED 2385 7.549860
ED 2386 5.232060
ED 2387 4.705860
ED 2388 4.560860
ED 2389 5.225860
ED 2390 4.092460
ED 2391 5.225060
ED 2392 4.966860
ED 2393 5.467860
ED 2394 1.710260
ED 2395 5.228660
ED 2396 4.186060
ED 2397 4.708060
ED 2398 5.486660
ED 2399 4.447260
ED 2400 5.488460
ED 2401 4.245060
ED 2402 4.436060
ED 2403 4.752060
ED 2404 4.398260
ED 2405 4.918860
ED 2406 4.902060
ED 2407 4.362860
ED 2408 4.735460
ED 2409 5.259860
ED 2410 2.110060
ED 2411 4.444260
ED 2412 4.182460
ED 2413 1.589660
ED 2414 4.447460
ED 2415 4.447460
ED 2416 4.181860
ED 2417 2.828540
ED 2418 7.810460
ED 2419 6.004660
ED 2420 2.630460
ED 2421 8.886260
ED 2422 5.236460
ED 2423 3.928460
ED 2424 8.861460
ED 2425 10.678860
ED 2426 10.679460
ED 2427 1.273060
ED 2428 7.560460
ED 2429 9.642060
ED 2430 10.987260
ED 2431 2.047140
ED 2432 4.707660
ED 2433 5.647340
ED 2434 3.923060
ED 2435 4.708260
ED 2436 2.304340
ED 2437 2.306940
ED 2438 4.192460
ED 2439 0.812460
ED 2440 7.897060
ED 2441 7.856060
ED 2442 1.071860
ED 2443 8.042260
ED 2444 10.407460
ED 2445 8.081660
ED 2446 2.626260
ED 2447 2.330460
ED 2448 2.102060
ED 2449 2.367460
ED 2450 2.132260
ED 2451 4.192460
ED 2452 1.327860
ED 2453 1.066460
ED 2454 5.484860
ED 2455 1.328860
ED 2456 6.265060
ED 2457 1.590060
ED 2458 0.547460
ED 2459 0.783660
ED 2460 0.292460
ED 2461 0.482460
ED 2462 5.745860
ED 2463 6.005860
ED 2464 0.812260
ED 2465 6.270660
ED 2466 8.070660
ED 2467 8.081660
ED 2468 5.746460
ED 2469 5.749860
ED 2470 6.005660
ED 2471 7.034860
ED 2472 4.641340
ED 2473 0.031860
ED 2474 5.056340
ED 2475 4.903340
ED 2476 7.059060
ED 2477 0.808460
ED 2478 6.783860
ED 2479 6.536060
ED 2480 6.785260
ED 2481 6.266460
ED 2482 6.523460
ED 2483 6.004060
ED 2484 0.488940
ED 2485 3.668660
ED 2486 1.007740
ED 2487 0.030460
ED 2488 0.015340
ED 2489 1.554460
ED 2490 1.816860
ED 2491 1.589060
ED 2492 1.820460
ED 2493 1.326660
ED 2494 9.382260
ED 2495 8.568060
ED 2496 0.749540
ED 2497 0.954340
ED 2498 9.642460
ED 2499 8.888260
ED 2500 6.784060
ED 2501 9.900660
ED 2502 8.603460
ED 2503 7.035860
ED 2504 6.527260
ED 2505 8.081860
ED 2506 8.342260
ED 2507 11.978460
ED 2508 7.511460
ED 2509 5.277540
ED 2510 2.369460
ED 2511 1.787140
ED 2512 7.562060
ED 2513 10.126660
ED 2514 2.588740
ED 2515 4.213860
ED 2516 7.287260
ED 2517 10.160860
ED 2518 10.433460
ED 2519 9.544460
ED 2520 7.305660
ED 2521 10.162060
ED 2522 8.602860
ED 2523 8.863660
ED 2524 9.584660
ED 2525 9.117460
ED 2526 8.863260
ED 2527 9.382260
ED 2528 9.080660
ED 2529 8.605860
ED 2530 8.086460
ED 2531 11.461060
ED 2532 4.705860
ED 2533 8.345460
ED 2534 8.863460
ED 2535 9.399260
ED 2536 8.863660
ED 2537 0.594060
ED 2538 1.331260
ED 2539 2.884460
ED 2540 2.351660
ED 2541 2.368660
ED 2542 2.360660
ED 2543 2.627660
ED 2544 5.226660
ED 2545 2.630460
ED 2546 8.863060
ED 2547 1.831540
ED 2548 2.368660
ED 2549 1.848460
ED 2550 1.630460
ED 2551 1.848260
ED 2552 2.455060
ED 2553 2.106660
ED 2554 1.328460
ED 2555 1.070660
ED 2556 1.105860
ED 2557 4.964860
ED 2558 1.594060
ED 2559 0.731260
ED 2560 2.619460
ED 2561 4.194260
ED 2562 5.224860
ED 2563 5.483660
ED 2564 1.785740
ED 2565 5.481060
ED 2566 4.253860
ED 2567 4.708860
ED 2568 3.409060
ED 2569 5.747260
ED 2570 9.381660
ED 2571 1.531260
ED 2572 4.706460
ED 2573 3.930060
ED 2574 2.370660
ED 2575 0.807460
ED 2576 4.448660
ED 2577 0.813260
ED 2578 3.409860
ED 2579 2.857060
ED 2580 0.290860
ED 2581 5.486060
ED 2582 1.326860
ED 2583 1.329860
ED 2584 5.225060
ED 2585 3.669860
ED 2586 1.824660
ED 2587 1.240460
ED 2588 0.812060
ED 2589 3.666860
ED 2590 3.408860
ED 2591 0.250540
ED 2592 1.849660
ED 2593 2.058060
ED 2594 0.445140
ED 2595 1.329460
ED 2596 3.407660
ED 2597 3.704660
ED 2598 5.226260
ED 2599 2.044940
ED 2600 5.198860
ED 2601 5.481460
ED 2602 1.278260
ED 2603 5.226860
ED 2604 5.263060
ED 2605 5.485860
ED 2606 5.043460
ED 2607 4.738860
ED 2608 5.222860
ED 2609 5.519660
ED 2610 4.447660
ED 2611 4.707260
ED 2612 4.966460
ED 2613 6.263260
ED 2614 0.244060
ED 2615 0.227540
ED 2616 11.980660
ED 2617 0.549860
ED 2618 7.042660
ED 2619 0.292660
ED 2620 0.784660
ED 2621 6.522660
ED 2622 6.783660
ED 2623 6.785860
ED 2624 6.788860
ED 2625 7.308460
ED 2626 2.258460
ED 2627 4.195460
ED 2628 6.416740
ED 2629 5.650340
ED 2630 6.029540
ED 2631 2.309940
ED 2632 2.307540
ED 2633 1.786740
ED 2634 5.961140
ED 2635 1.787940
